# dx dy dz
0.575804 0.0753966 -0.814104
0.496938 0.413149 -0.763125
0.686285 0.236498 -0.687809
-0.0690892 -0.548493 -0.833296
-0.841729 -0.338529 -0.420583
0.653883 0.262126 -0.709738
0.834079 0.376845 -0.402866
-0.146262 -0.707441 -0.691473
-0.824842 -0.226953 -0.517811
0.0795614 -0.330755 -0.940357
0.292488 -0.732758 -0.614424
-0.686892 -0.591912 -0.421687
0.0489247 -0.674518 -0.736636
0.143985 0.139396 -0.979713
-0.301658 -0.0538864 -0.951892
-0.122588 -0.49062 -0.862707
0.647389 -0.200004 -0.735449
-0.712111 -0.264422 -0.650368
0.0568997 0.951786 -0.301439
-0.231248 -0.221005 -0.94746
-0.413567 0.0749773 -0.907381
-0.811901 0.252163 -0.526528
-0.00628041 0.621743 -0.783196
0.258171 0.544661 -0.79793
0.924845 0.0903976 -0.369447
-0.130959 0.354047 -0.926013
0.614405 0.067884 -0.786065
0.628996 -0.346136 -0.696099
-0.554308 -0.275979 -0.785225
-0.26507 0.843223 -0.467667
0.18005 -0.902433 -0.391403
-0.482955 -0.815006 -0.320187
-0.116501 0.921062 -0.371582
0.237359 0.435036 -0.868565
-0.287959 -0.284386 -0.914442
-0.158311 -0.854529 -0.494689
0.583609 -0.546515 -0.600601
-0.845473 -0.154157 -0.511284
-0.718499 -0.2895 -0.632415
0.984834 0.0458001 -0.167344
0.153711 0.028767 -0.987697
-0.828375 -0.0409037 -0.558679
0.102202 -0.252579 -0.962163
0.61737 -0.621133 -0.482751
-0.01012 0.283731 -0.95885
0.288094 0.0714484 -0.954933
-0.251502 0.524229 -0.813592
0.197876 0.528507 -0.825546
0.207122 0.644139 -0.736332
-0.294394 -0.147007 -0.94431
-0.411036 -0.257415 -0.874521
-0.79039 -0.449007 -0.416745
0.307666 -0.510864 -0.80272
-0.162464 0.489393 -0.856796
0.373479 0.392761 -0.840388
0.687265 0.605553 -0.401213
0.890005 0.453144 -0.0505166
0.518966 -0.638517 -0.568304
-0.426492 -0.633066 -0.646012
0.870794 0.267313 -0.412627
0.779471 -0.521727 -0.346735
0.346909 0.515917 -0.783252
0.818423 -0.141678 -0.556877
0.354032 -0.44682 -0.821592
0.135104 0.68929 -0.711777
0.767442 -0.0918668 -0.634502
-0.529256 0.737311 -0.419833
0.769052 0.153058 -0.62059
-0.0362622 -0.200768 -0.978967
0.111915 -0.249535 -0.961877
0.64979 -0.499704 -0.572773
-0.0457647 -0.897371 -0.438898
-0.124313 0.142351 -0.981979
0.438831 -0.306608 -0.844641
-0.929445 -0.263518 -0.258244
-0.520808 -0.243292 -0.818271
-0.323884 0.145092 -0.934905
-0.75764 -0.135593 -0.638433
-0.580287 -0.288644 -0.761546
0.216101 -0.90198 -0.373809
0.650316 -0.404409 -0.643073
-0.5864 0.701277 -0.405395
-0.0277175 -0.756441 -0.653474
0.305795 -0.084597 -0.948331
0.537911 -0.605387 -0.586649
-0.26644 0.447021 -0.853921
0.694178 0.486565 -0.530444
-0.932961 0.103227 -0.34486
0.602581 0.0758087 -0.794449
-0.142249 0.0795136 -0.986632
-0.220617 -0.267206 -0.938046
-0.516501 0.405838 -0.754004
0.690519 0.342966 -0.636834
-0.182729 0.0648803 -0.98102
-0.740135 -0.280442 -0.61119
-0.524781 -0.407548 -0.747335
-0.201841 0.634958 -0.745714
0.213399 -0.390518 -0.89552
0.556225 -0.692997 -0.45866
-0.896739 -0.389842 -0.20948
-0.314326 -0.817817 -0.482052
0.970328 0.0451229 -0.237544
0.616456 0.101229 -0.780855
0.504955 0.46787 -0.72534
-0.170828 -0.328522 -0.928919
-0.669854 0.0555416 -0.740413
-0.712217 0.342291 -0.612849
0.45332 0.493213 -0.742456
-0.307598 0.711888 -0.631347
0.547476 0.736282 -0.397691
0.530051 -0.630399 -0.567136
0.730402 -0.164877 -0.662819
0.438731 -0.414314 -0.797408
0.615368 0.64824 -0.448449
0.62682 -0.484187 -0.610459
-0.174357 0.180806 -0.967941
-0.198779 0.872279 -0.446784
0.161316 0.884869 -0.437017
0.0378411 0.57808 -0.815102
-0.226303 -0.0197373 -0.973857
-0.0219717 -0.5232 -0.851926
0.144008 -0.790015 -0.595935
0.257537 0.269195 -0.928013
0.367147 0.561482 -0.74158
0.17798 -0.690226 -0.701364
0.902656 -0.30163 -0.306971
-0.442622 -0.0899609 -0.892184
0.4037 0.159169 -0.900939
0.92618 -0.118339 -0.358032
-0.92576 -0.196254 -0.32319
0.0909712 0.331379 -0.939102
-0.388776 0.564473 -0.728165
0.350551 0.762475 -0.543826
0.278293 0.150551 -0.948624
-0.207966 -0.525512 -0.824977
0.549582 0.517555 -0.655818
-0.627518 -0.0779983 -0.774685
0.333402 0.133254 -0.93332
-0.163568 -0.230729 -0.959171
0.429618 0.000913217 -0.90301
0.373866 -0.233122 -0.897707
-0.0322497 -0.46315 -0.885693
0.432296 0.0773182 -0.898411
0.734006 0.124353 -0.667662
0.496685 0.285336 -0.819687
0.260499 -0.214444 -0.941358
0.190153 -0.0627644 -0.979746
-0.231323 0.754384 -0.614325
0.818198 -0.044176 -0.573236
0.713425 0.41011 -0.568185
-0.417317 -0.730147 -0.541047
0.383826 -0.207279 -0.899841
-0.755077 0.142575 -0.639946
0.371234 -0.0796841 -0.925114
0.739301 0.341758 -0.580203
-0.439803 -0.250479 -0.862458
-0.354128 -0.593104 -0.723064
-0.297136 0.644123 -0.704852
0.409862 -0.70716 -0.57614
-0.882951 0.457158 -0.106791
0.771682 -0.573394 -0.275184
0.469482 0.234257 -0.8513
0.705513 -0.114281 -0.699422
-0.400611 -0.675542 -0.618994
0.920057 -0.0248031 -0.391
-0.120092 -0.716796 -0.686863
0.626709 -0.0300258 -0.778675
0.574792 0.473361 -0.667491
0.556859 -0.423769 -0.714372
0.0100118 -0.837406 -0.54649
-0.867168 -0.11108 -0.48547
0.587418 0.766228 -0.26045
-0.574636 -0.453493 -0.681277
-0.793542 -0.0171768 -0.608272
-0.215819 -0.237367 -0.947143
0.468408 -0.348316 -0.811954
-0.776425 0.572683 -0.263055
0.620197 0.169498 -0.765915
-0.104425 -0.829845 -0.548135
0.590532 0.432344 -0.681433
-0.771404 -0.104514 -0.627705
0.570261 0.0579462 -0.819418
-0.79282 0.254723 -0.553672
-0.134124 -0.526465 -0.839551
0.184232 0.59562 -0.781854
-0.0239056 -0.782081 -0.622718
-0.233969 -0.664717 -0.709514
-0.247818 -0.363635 -0.897973
0.553876 -0.18576 -0.811613
-0.604209 -0.745118 -0.282367
-0.355186 -0.0463402 -0.933646
0.472634 0.718616 -0.510106
0.264747 0.962557 -0.0582555
0.438553 -0.753733 -0.489447
0.165085 0.564693 -0.808621
0.163587 -0.472685 -0.865914
0.147554 -0.527936 -0.836368
0.681725 0.290621 -0.671409
-0.85712 -0.139167 -0.495962
0.33829 0.741596 -0.579306
0.542004 0.0316152 -0.839781
0.377025 0.251827 -0.891311
0.59258 -0.19311 -0.782022
0.306202 -0.816027 -0.490245
-0.493771 0.29626 -0.81757
0.312668 -0.0482626 -0.948635
0.950773 0.216823 -0.221402
-0.299433 -0.463876 -0.833762
-0.371639 0.572342 -0.730964
0.383463 -0.250084 -0.889052
0.714768 0.487868 -0.501091
-0.887097 -0.238812 -0.395004
-0.00822499 -0.391664 -0.920072
-0.646282 0.0129908 -0.762988
-0.218826 -0.963184 -0.15618
0.0413713 -0.76466 -0.643104
-0.186186 0.035318 -0.981879
-0.497446 -0.341654 -0.797383
-0.879775 0.212531 -0.425237
-0.595441 0.0340464 -0.802678
0.504738 -0.56852 -0.649634
0.664291 -0.0963381 -0.74124
0.113155 0.674266 -0.729768
-0.720594 0.635262 -0.277824
-0.344364 0.156103 -0.925767
-0.0704527 -0.0861347 -0.993789
-0.0823066 0.877933 -0.471656
-0.662602 -0.575333 -0.479531
-0.120557 -0.69132 -0.71242
0.885134 0.218125 -0.411047
0.237898 0.386445 -0.891103
0.0582742 0.791823 -0.607964
-0.0184685 -0.585753 -0.810279
0.100705 -0.821335 -0.561486
-0.0787953 0.0867023 -0.993113
0.840253 0.0770598 -0.536691
0.802136 -0.10211 -0.588346
0.11074 0.322803 -0.939966
0.243154 0.539395 -0.806182
0.354165 -0.859308 -0.368995
0.873067 -0.337875 -0.351559
-0.620694 -0.582461 -0.524859
0.0759302 0.986499 -0.145102
-0.67954 -0.587303 -0.439659
-0.314731 0.0519658 -0.947757
-0.450755 -0.561859 -0.693639
-0.934749 -0.201091 -0.292927
-0.936468 0.0478729 -0.347471
0.921879 -0.110194 -0.371479
-0.538126 -0.506515 -0.673694
-0.548977 -0.211613 -0.808606
-0.158911 0.303582 -0.93946
-0.0386178 0.599816 -0.799205
-0.0548848 -0.90058 -0.431211
0.135454 -0.20101 -0.970179
-0.279627 0.76621 -0.578559
-0.0519701 -0.639734 -0.766837
0.257569 -0.372777 -0.891457
0.291273 -0.903985 -0.313003
0.496067 0.276514 -0.823078
-0.558862 -0.646423 -0.519433
0.261435 0.752288 -0.604743
0.222933 0.104364 -0.969231
-0.715752 0.218304 -0.663357
-0.426533 0.0881714 -0.900164
0.745505 -0.360765 -0.560421
0.298143 -0.774051 -0.558531
-0.384358 -0.436659 -0.813387
-0.351663 -0.080514 -0.932658
-0.556714 -0.569561 -0.604706
0.925142 -0.370861 -0.0810772
0.815674 -0.43756 -0.378441
-0.869457 0.0495057 -0.491522
0.160334 -0.235929 -0.958452
-0.558349 -0.327369 -0.762283
0.701328 -0.115493 -0.70342
-0.568707 -0.791623 -0.223394
0.299569 -0.281286 -0.911667
-0.632811 -0.418232 -0.651638
0.82135 0.159948 -0.547541
-0.582248 -0.431712 -0.688921
-0.540631 0.335778 -0.771344
-0.611908 -0.229544 -0.756887
0.564996 -0.0898244 -0.82019
0.829949 -0.193894 -0.523058
-0.317039 -0.119238 -0.940887
-0.118733 -0.0752491 -0.990071
0.0947314 0.320735 -0.94242
-0.541088 0.237361 -0.806773
0.547592 -0.527918 -0.649189
0.197217 -0.672922 -0.712939
-0.910666 -0.377229 -0.168482
0.685825 -0.249946 -0.683499
0.551371 0.190459 -0.812229
-0.176722 -0.233415 -0.956183
-0.334751 -0.80574 -0.488595
0.485681 0.79878 -0.355056
0.852034 -0.182709 -0.490566
0.028437 0.734368 -0.678156
0.0722622 0.773972 -0.629083
0.332524 0.0877241 -0.939006
-0.00103562 0.308831 -0.951116
0.366029 -0.0873752 -0.926493
-0.207766 -0.382488 -0.900298
-0.473041 0.0229895 -0.880741
-0.277222 -0.148615 -0.949243
-0.587787 -0.615795 -0.524694
0.856225 0.060332 -0.513068
0.850942 0.013931 -0.525075
0.472493 -0.0778528 -0.877889
0.0891056 0.46288 -0.881931
0.863349 -0.371406 -0.341593
-0.089859 0.853972 -0.5125
0.524924 0.757853 -0.387445
0.500886 0.749429 -0.432977
0.419551 0.831627 -0.36383
0.0840597 0.156293 -0.984127
-0.268883 -0.204873 -0.941132
0.297083 -0.00672154 -0.954828
0.681663 -0.402432 -0.611052
0.703064 0.0724431 -0.707427
0.731975 -0.434221 -0.525038
-0.0336804 -0.969761 -0.241723
0.0694154 -0.157845 -0.985021
0.869048 0.211006 -0.447473
-0.180444 -0.345017 -0.921088
0.327153 0.363825 -0.872125
-0.586157 -0.0457038 -0.808908
-0.584333 0.0841254 -0.807142
-0.139783 -0.0246223 -0.989876
0.506807 0.0452632 -0.86087
-0.664384 0.688768 -0.29016
-0.104553 0.0888002 -0.990547
-0.280923 0.796171 -0.535905
-0.383049 0.211894 -0.899097
0.721649 0.406244 -0.560525
0.205802 -0.498071 -0.84236
-0.252932 -0.174551 -0.951608
-0.77579 -0.100187 -0.622987
-0.190983 0.824593 -0.532514
-0.299831 -0.182211 -0.93643
0.594428 -0.126338 -0.794163
0.722151 -0.281536 -0.63185
-0.302163 -0.586289 -0.75164
0.465317 -0.143497 -0.873435
0.388065 -0.679655 -0.622475
0.0483739 -0.557003 -0.829101
0.477152 0.233168 -0.847325
0.583083 0.17498 -0.793345
-0.00604528 -0.496369 -0.868091
0.210759 -0.919569 -0.331623
-0.453939 0.392775 -0.799792
0.0369182 -0.701266 -0.711943
-0.358165 -0.649859 -0.670374
-0.145394 -0.587569 -0.796005
0.132019 0.195724 -0.971732
-0.482562 -0.338302 -0.80789
-0.614883 -0.654506 -0.439933
0.382197 -0.742118 -0.550624
-0.510306 0.160987 -0.84479
-0.931295 0.0869928 -0.353727
-0.446262 -0.778834 -0.440758
-0.242213 0.151409 -0.958336
-0.566358 -0.172877 -0.805824
-0.524202 0.116621 -0.843571
-0.223637 -0.678603 -0.699632
0.51245 0.401959 -0.758831
-0.466402 0.686886 -0.557365
0.706437 0.138561 -0.694081
-0.36386 0.130134 -0.922318
-0.330961 -0.468519 -0.819118
0.232867 -0.695483 -0.679761
-0.539965 -0.599986 -0.5903
0.15905 0.027611 -0.986884
0.613387 -0.579294 -0.536819
0.675003 -0.00112578 -0.737814
0.0734708 -0.0883424 -0.993377
0.375763 -0.567121 -0.732923
0.384879 -0.740947 -0.550333
0.863826 -0.376358 -0.334901
0.276566 0.0840852 -0.957309
0.323738 0.494102 -0.806881
0.181651 0.364484 -0.91332
-0.22194 -0.528118 -0.819655
0.423712 -0.786071 -0.450068
-0.0993438 0.0652032 -0.992915
-0.504081 -0.294778 -0.811794
-0.440983 0.626452 -0.642722
-0.89939 -0.0783048 -0.430076
-0.0681293 0.0481111 -0.996516
-0.0618625 0.0597621 -0.996294
0.817611 0.226588 -0.529311
-0.813725 -0.0758503 -0.57628
0.466892 0.714 -0.521743
-0.0468748 -0.0268456 -0.99854
-0.528354 -0.282796 -0.800543
0.283331 0.384803 -0.878436
0.240542 -0.764278 -0.598347
-0.605008 -0.605233 -0.517358
-0.436241 -0.0287416 -0.899371
0.768277 -0.238778 -0.593915
0.356191 0.469174 -0.808087
0.364986 -0.0904329 -0.92661
-0.299666 0.485307 -0.821387
-0.785947 -0.553798 -0.274945
0.384082 -0.104762 -0.917336
0.360577 -0.690603 -0.626938
0.406888 0.732979 -0.545145
0.266434 -0.160473 -0.950401
0.0889593 0.966623 -0.240262
0.145989 0.655459 -0.740986
-0.89372 0.0833186 -0.44082
0.694884 0.557622 -0.454087
-0.071022 -0.111295 -0.991246
-0.368106 0.640472 -0.674013
0.913619 -0.288795 -0.286177
0.0872817 -0.706782 -0.702027
-0.448003 0.170787 -0.877568
-0.460337 -0.233538 -0.856475
0.503652 0.194635 -0.841696
-0.419006 0.869592 -0.261234
-0.119851 -0.8462 -0.519213
0.214058 0.785669 -0.580434
-0.348441 0.193214 -0.917201
0.15352 0.204904 -0.966667
-0.124345 0.225289 -0.966325
0.248149 0.00395685 -0.968714
0.636613 0.653025 -0.410222
-0.324774 -0.413435 -0.850643
0.793514 -0.133232 -0.593789
-0.00591422 0.511021 -0.859548
0.0392999 -0.680598 -0.731603
0.356091 -0.89039 -0.283556
-0.152022 0.904503 -0.398452
-0.913017 0.20439 -0.353023
-0.586991 0.43787 -0.680963
-0.681629 0.441295 -0.583644
0.194967 0.172312 -0.965555
-0.926647 -0.26262 -0.268992
0.535897 -0.392212 -0.747653
-0.0508923 0.637639 -0.768652
0.473029 -0.640252 -0.605244
-0.365725 0.905669 -0.214496
0.101527 0.219239 -0.970374
0.0205462 0.00335772 -0.999783
0.688751 -0.64193 -0.33697
0.225641 -0.0460532 -0.973121
0.498053 0.392954 -0.773001
-0.29383 0.596632 -0.746789
-0.156635 -0.0221803 -0.987407
-0.559089 -0.524663 -0.641988
0.554654 0.645434 -0.525142
0.063892 0.265813 -0.961905
0.232203 0.455434 -0.859454
-0.476693 -0.550022 -0.68574
0.7261 -0.399666 -0.559505
0.0254192 0.265284 -0.963835
0.208039 -0.627108 -0.750637
0.148395 -0.193888 -0.969735
0.2588 -0.608166 -0.750438
-0.811924 0.118244 -0.571662
-0.675486 -0.214805 -0.705392
0.00611508 0.119307 -0.992839
0.912308 0.0100593 -0.409381
-0.708801 0.441021 -0.550546
0.363956 0.725792 -0.583749
0.123583 0.707331 -0.695996
0.78678 -0.25319 -0.562914
0.504696 0.456804 -0.732539
-0.490885 0.139708 -0.85995
-0.362528 0.0530107 -0.930464
-0.48158 0.176931 -0.858357
0.531322 -0.115966 -0.839195
0.181093 -0.0678768 -0.981121
-0.429965 0.0868991 -0.898654
-0.79122 0.327252 -0.516601
0.283512 0.234919 -0.92975
-0.480983 0.762833 -0.432135
0.34638 0.855433 -0.38504
-0.527323 -0.0303699 -0.849122
0.331641 -0.87617 -0.349771
0.251125 0.328429 -0.910533
0.453288 0.833388 -0.316218
0.579766 0.00763006 -0.814747
-0.622103 0.273373 -0.733659
0.569801 -0.718698 -0.398498
0.686042 0.18264 -0.704265
-0.510315 -0.492818 -0.704776
0.267804 0.233324 -0.934794
0.464384 -0.571118 -0.676884
-0.252687 0.868373 -0.426705
-0.0971033 0.209174 -0.973045
0.0736137 -0.403698 -0.911926
0.98407 -0.0365789 -0.17398
-0.0231731 -0.646698 -0.762394
-0.267011 -0.0838692 -0.960037
0.357583 -0.141017 -0.923173
0.136475 -0.122172 -0.983081
-0.288369 0.0142872 -0.957413
0.218164 -0.144083 -0.965217
-0.695239 0.371057 -0.615596
-0.314004 0.81083 -0.493919
0.704406 -0.220743 -0.6746
0.175216 -0.742957 -0.645998
0.575175 0.355307 -0.736838
-0.14556 -0.13487 -0.980113
0.234081 -0.379578 -0.895057
-0.734993 0.158351 -0.659325
0.284828 0.626339 -0.725653
-0.134921 -0.147259 -0.979853
-0.304594 -0.653449 -0.692984
-0.132246 0.225025 -0.965337
0.53092 0.701181 -0.475888
-0.0484559 0.0119436 -0.998754
-0.823842 -0.150109 -0.546581
-0.952282 -0.0608963 -0.299083
0.0549685 0.66356 -0.746101
-0.0573811 0.309838 -0.949056
0.481304 -0.63565 -0.60357
0.0492002 0.507509 -0.860241
0.247439 0.0423865 -0.967976
-0.117664 -0.608812 -0.78454
-0.869526 0.414726 -0.268193
-0.32261 -0.200455 -0.925063
-0.382658 0.64748 -0.659047
-0.562795 0.0160017 -0.826442
-0.169382 -0.420928 -0.891139
0.343253 0.875192 -0.340905
-0.0726556 -0.123395 -0.989694
-0.520633 -0.408378 -0.749779
0.665686 -0.0816046 -0.741756
-0.261505 0.595854 -0.759324
-0.0981715 -0.646804 -0.756311
-0.381224 0.440562 -0.812756
-0.113261 0.987615 -0.108574
-0.0615562 0.12962 -0.989651
-0.287431 0.566981 -0.771956
0.782661 0.103089 -0.613852
0.643325 -0.647375 -0.408704
0.582547 -0.409508 -0.702099
-0.0428652 -0.677776 -0.734017
-0.828829 -0.348254 -0.437907
0.302553 0.468713 -0.829922
-0.194637 -0.162469 -0.967326
-0.304122 0.734237 -0.606965
-0.696023 0.350426 -0.626701
0.822157 -0.318737 -0.471662
-0.528909 0.0438683 -0.847544
0.526994 -0.844449 -0.0958264
0.646977 -0.301567 -0.700342
-0.735002 0.557348 -0.386181
0.307494 -0.534769 -0.787064
-0.537957 -0.745422 -0.393635
0.14517 -0.942966 -0.299568
-0.0947795 0.0749225 -0.992675
0.320784 -0.0347271 -0.946515
-0.411792 0.183833 -0.892543
-0.247518 0.369504 -0.895657
-0.308896 -0.1738 -0.935081
0.449282 -0.323289 -0.832844
0.665126 0.0683811 -0.743593
-0.900767 0.185992 -0.392461
-0.465968 0.216701 -0.857855
0.707042 0.643627 -0.292976
0.718157 -0.515996 -0.466903
-0.719791 -0.0868292 -0.688739
-0.472082 0.427521 -0.77095
-0.441735 0.107055 -0.890735
-0.897897 0.201912 -0.391168
0.25605 0.702889 -0.663616
-0.733056 -0.326316 -0.59678
0.0374951 -0.297063 -0.954122
-0.227504 -0.863868 -0.449415
0.0422535 0.665557 -0.74515
-0.00594267 -0.171586 -0.985151
-0.940861 0.0872054 -0.327376
-0.168832 -0.814227 -0.555455
0.436718 0.172927 -0.882821
-0.352268 0.1913 -0.916139
-0.597855 0.250492 -0.761461
0.264985 0.60417 -0.751507
-0.883246 -0.245332 -0.399611
-0.400753 0.498867 -0.768459
-0.751961 -0.294189 -0.589922
0.115773 -0.15815 -0.980605
-0.191052 0.511044 -0.838053
0.173429 0.375237 -0.91056
-0.352102 0.53844 -0.765576
0.34896 -0.113949 -0.930184
0.400649 -0.874946 -0.271937
-0.196527 0.322971 -0.925779
-0.298993 -0.0495501 -0.952968
0.132824 -0.709823 -0.691744
-0.305312 0.747101 -0.590445
0.446343 0.164945 -0.879529
-0.145746 0.495067 -0.856544
0.299266 0.585018 -0.753786
0.755707 -0.379539 -0.53372
-0.222202 0.27262 -0.936112
-0.507716 -0.224586 -0.831737
-0.552744 0.636966 -0.537354
0.96406 -0.0711126 -0.25599
-0.133494 0.788471 -0.60041
-0.406968 0.63752 -0.654176
-0.115354 -0.559132 -0.821014
0.515366 -0.58778 -0.623629
0.180369 0.883302 -0.432718
0.0855141 -0.341599 -0.935947
0.316253 -0.533289 -0.784593
0.579556 0.415384 -0.701122
0.055726 0.310336 -0.948992
0.486986 -0.6278 -0.607216
0.803006 0.447808 -0.393255
-0.723568 0.527507 -0.445182
0.23275 -0.624632 -0.745427
-0.211319 -0.338014 -0.91711
0.933959 0.0254729 -0.35647
-0.704054 0.459303 -0.541616
-0.453455 -0.401509 -0.795719
-0.200827 -0.251475 -0.946799
0.284407 -0.907751 -0.308384
0.23493 0.603345 -0.762091
0.42741 -0.404438 -0.808548
-0.610798 -0.393609 -0.687021
0.0509752 0.0460529 -0.997638
-0.93875 0.246494 -0.240808
0.922012 -0.169598 -0.348038
-0.406235 -0.172529 -0.897333
-0.394404 0.563844 -0.725621
-0.850207 0.0680152 -0.522037
-0.388712 -0.360399 -0.847948
0.826116 0.0344117 -0.562448
0.16295 -0.131406 -0.977844
-0.833927 -0.396767 -0.383591
0.580156 -0.661486 -0.475242
-0.424605 0.303098 -0.853137
0.251854 0.075568 -0.96481
-0.891747 0.218016 -0.396555
0.120112 0.198221 -0.97277
-0.21869 0.831304 -0.510987
-0.331255 -0.488451 -0.807271
-0.672447 -0.344563 -0.655051
0.718104 0.39428 -0.573471
0.633155 -0.470682 -0.61447
-0.632951 0.41286 -0.65492
-0.0976719 -0.593127 -0.799163
-0.0539345 0.132848 -0.989668
0.583101 -0.573559 -0.575346
0.5552 -0.162808 -0.815626
-0.0360735 0.752484 -0.657622
-0.590714 -0.420873 -0.688421
0.194059 0.7611 -0.618925
0.519788 0.643024 -0.562442
-0.4453 0.00892755 -0.895337
0.518848 -0.540332 -0.662448
-0.202664 0.0232432 -0.978973
-0.459914 0.0533289 -0.88636
-0.0845797 -0.293879 -0.952093
-0.903369 0.126863 -0.409671
-0.230308 0.964295 -0.13074
-0.473659 0.727067 -0.497011
-0.848114 -0.0272947 -0.52911
0.0949674 -0.571972 -0.814757
-0.12966 0.924199 -0.359229
0.23315 -0.66626 -0.708335
-0.316768 0.311215 -0.895993
-0.593472 -0.599406 -0.537125
-0.481525 0.0191212 -0.876224
-0.493921 -0.350479 -0.795743
-0.137442 -0.0906128 -0.986356
-0.218493 -0.0382687 -0.975088
-0.46376 -0.753619 -0.465817
-0.556287 -0.412164 -0.721571
-0.0869384 0.199944 -0.975943
0.454163 0.853125 -0.256736
0.366464 0.381579 -0.848588
-0.915792 0.178982 -0.35957
0.0867105 -0.82582 -0.557227
-0.0414675 -0.853674 -0.519153
0.695498 -0.50538 -0.510757
-0.0221122 -0.326127 -0.945067
0.244528 -0.338345 -0.908696
-0.283185 0.0579944 -0.95731
-0.0179667 0.489431 -0.871857
-0.349952 -0.203547 -0.914386
0.203073 -0.548387 -0.811192
-0.156856 -0.32395 -0.93298
-0.876142 -0.242351 -0.416704
0.914861 -0.382574 -0.129098
0.259284 0.731057 -0.631133
0.186562 -0.121475 -0.974904
0.193392 -0.963377 -0.185754
-0.928996 -0.192646 -0.315996
0.489516 0.370735 -0.789259
-0.193219 0.897138 -0.397254
-0.178271 0.903929 -0.388756
-0.787533 0.0347981 -0.615289
0.266978 -0.752775 -0.601708
-0.960069 0.00527196 -0.279715
-0.602958 -0.0647612 -0.79514
0.512799 -0.18325 -0.838723
0.135447 -0.225376 -0.964811
0.105294 0.11985 -0.987193
-0.606049 0.357852 -0.710385
0.52087 -0.299531 -0.799359
0.548224 -0.654944 -0.520095
0.580763 0.534529 -0.613997
-0.523702 0.42495 -0.738345
-0.827678 -0.316222 -0.46363
0.685089 0.0659318 -0.72547
-0.130012 -0.980019 -0.150535
-0.67889 0.23669 -0.695044
0.556011 -0.534285 -0.636704
0.724447 -0.29917 -0.621027
0.104178 -0.896188 -0.431269
0.545145 -0.748904 -0.376775
-0.654637 0.0574446 -0.753757
-0.0635097 -0.647816 -0.759145
-0.508151 -0.254823 -0.822707
-0.181699 0.962794 -0.200031
-0.21803 -0.799694 -0.559421
0.639979 0.117722 -0.759321
0.291785 -0.149676 -0.9447
-0.809883 -0.398921 -0.43006
-0.533036 0.420848 -0.734002
0.537245 -0.586425 -0.606196
-0.699208 -0.498079 -0.512859
0.66951 -0.205633 -0.713773
0.428219 0.499014 -0.753401
0.464875 -0.847766 -0.255312
-0.738408 0.301505 -0.603198
0.178373 0.539791 -0.822683
-0.360126 -0.914632 -0.183732
0.236255 -0.0159633 -0.97156
0.260508 -0.189126 -0.946767
-0.842602 -0.0127448 -0.538386
0.247168 -0.328496 -0.911591
-0.207577 -0.325216 -0.922576
0.70528 -0.632609 -0.31998
-0.0921079 0.610436 -0.786692
0.504937 -0.384589 -0.772742
0.535451 -0.724501 -0.434039
-0.127777 0.641768 -0.756179
-0.0752445 -0.130171 -0.988632
-0.696156 -0.0694477 -0.714523
